,username,text,retweet_count
1941,JnckMarno,"@FaGtng @jokowi bahwa persoalan pelabuhan tidak hanya kebutuhan pengusaha, melainkan juga publik yang menginginkan… https://t.co/B8WwJAr6R4",0
1942,azhim_prince,"RT @mienz65: 🙏OPEN PERTEMANAN🙏

Mari smua ikut serta dlm pesta demokrasi Pilkada serentak

Rep:
Pilih yg jujur jgn yg money politics
#Jalin…",0
1943,dedy622,@fadlizon Pak Prabowo udah ucapkan Belasungkawa belum ? Fadli Zon juga belum ....,0
1944,Ramadhanidk,!!!!!!,0
1945,givzas,@Ch_Chotlmah @prabowo @Gerindra @fadlizon Si buntal zon paling depan tuh sama rombongan petamburan jemput 6 mayat ke RS Polri,0
1946,kungaiko,"@BPrima777 @jokowi Rijik sama Firsa udah dialog belum...
Bilang lonte sama Nikita udah dialog belum...
Nuduh polisi… https://t.co/ayQ0OTiqTj",0
1947,Nandice4,Top,0
1948,LinkTop9,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
1949,AgusBoedibaik,@ronavioleta @jokowi Ga usah ngarep PKI,0
1950,JoshapatRangga,@fadlizon PrAbowo where are u,0
1951,mschleifer13,"RT @IndoPac_Info: High-level #US #Indonesia defence meeting aims to keep China at bay as Trump ‘tries to solidify his legacy in Asia’

US D…",0
1952,Dra_satria,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
1953,Thickleg1,"@yunveely @giigiipp @kelincigabut @maafakugatau @tubirfess Waktu itu buzzer gak serame pilkada yg anis, ahy, sama a… https://t.co/3hgthiNnx9",0
1954,VierraniaDiary,"RT @CCMpit: Bendungan Ciawi Dan Sukamahi Ditarget Rampung 2021

@KemenPU tengah menyelesaikan pembangunan dua bendungan kering yakni Bendun…",0
1955,AgusFew,@yuddychrisnandi Semoga Pak @jokowi &amp; Pak @mohmahfudmd segera membentuk Tim Gabungan Pencari Fakta. Agar rakyat neg… https://t.co/OyvpzjolHV,0
1956,RiuRizkiUtomo_,@GabrielaAzzare1 @prabowo @fadlizon hajar aja jeng,0
1957,Plantzombiee,@proletarkaffah @dw_indonesia @jokowi Bayangin aja dulu lah,0
1958,AhokJamban,Kpn lagi menumpuk harta mumpung @jokowi sbg Presiden.,0
1959,VierraniaDiary,"RT @CCMpit: Program Infrastruktur 2021 untuk Pemulihan Ekonomi Nasional dan Lapangan Kerja
https://t.co/t1xZQKEZn7
Dengan pak @jokowi gas p…",0
1960,alfatih_af,"RT @septian: Sekadar mengingatkan: hasil uji klinis fase 3 Sinovac belum ada, dan selama hasilnya belum ada, @BPOM_RI belum dapat mengevalu…",0
1961,RachmaW26182047,"@MrsRachelIn @jokowi @basuki_btp Sampuh sepah mbahkung jk,sampun wancine pasrah ngibadah kelawan penguoso jagad Ala… https://t.co/ww5OMHm7B7",0
1962,DemonstranTL,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
1963,YasonnaB,@jokowi ኃጢአተኛ ነፍስህ ከመዳን በላይ ናት እናም ሰላምን ወይም ሥቃይን አታውቅም ፣ የንስሐ ቅዝቃዜ ብቻ አብቅቷል ፣ ምክንያቱም ኃጢአቶችህ ከማንኛውም ተልእኮ የላቀ ስለሆነ ፣… https://t.co/tLwUn2wgk7,0
1964,yunsitroh2014,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
1965,dumelan2,"#sayapercayaFPI

#MOSI_TIDAK_PERCAYA

Ingat..!!!
POLISI itu bisa juga MEWAKILI @jokowi 

ANDA PERCAYA @Jokowi. ? https://t.co/mgMY8ywDm5",0
1966,hamaro_id,"RT @semiaji_w: * #PREET !*
https://t.co/dZxUDIqKtb",0
1967,Heripurwanto26,"@fadlizon kepada bp @prabowo selaku ketum @Gerindra ,,mhn segeralah di bebastugaskan jadi anggota dewan,,biar kerja… https://t.co/RfkhWPRwx4",0
1968,anambaja514,@AbdoellahC @Qyat11 @KemnakerRI @LuhutBinsarFans @jokowi @KPK_RI @DivHumas_Polri @sahabatICW @KemnakerRI semoga bac… https://t.co/IyfImPS7dT,0
1969,fndzhr_,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
1970,demokrasicoid,"Duet Prabowo-Puan Bisa Gagal Bukan Karena OTT 2 Menteri, tapi karena Tidak Menjual - Follow @demokrasicoid  https://t.co/NyxET00v3Z",0
1971,yzev,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
1972,poncokarso,"RT @AeBabahno: Cak Nun tambah suwe kok tambah gak  ya ?!

Narasinya malah  meninggikan mutu si yaman psikopat dan merendahkan Jokowi

Suwe…",0
1973,perangutan_,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
1974,DarmawatiDe,"teroris diajak dialog, yang ada keluar ruang perundingan caci maki jalan terus 😠

#FPIBibitRadikalisme 
#FPITeroris",0
1975,RachmaW26182047,"RT @MrsRachelIn: Ga sejln karna  orang sperti @jokowi @basuki_btp jlnnya lempeng &amp; ga bs diajak mlipir❓

Jusuf Kalla Blak-Blakan: Tak Sejal…",0
1976,IswadiI12262650,"RT @FPD_DPR: Anggota Komisi 3 @DPR_RI @PDemokrat mengatakan, Presiden sbg kepala pemerintahan perlu membentuk TPF independen mengungkap kas…",0
1977,VierraniaDiary,"RT @cecan_geulis: Pak @jokowi gas pol infrastruktur.

Jelas banyak manfaat dari program infrastruktur 2021, selain untuk pemulihan ekonomi…",0
1978,Kurangteruusss,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
1979,InaMajoe,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
1980,letjes_nganan,"#RakyatMemanggilCakNun
#LekasPulihIndonesiaku
#PrayForIndonesia",0
1981,DoelKelor,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
1982,AndiniZ16817618,🤣 ampun bang jago,0
1983,BahlulWan,"Cak Nun itu sekarang jadi apa sih? Sarannya aneh seperti berkhayal!

Pak @jokowi itu presiden Indonesia dipilih ole… https://t.co/vWkiSw9VW5",0
1984,idrisbue1,Inilah kenapa pak @jokowi Galakan uu Omnibus law  agar supaya pemangkasan birokrasi segera dilakukan pemerintah. Gu… https://t.co/rh9jm7A6Oc,0
1985,kevinfendy,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
1986,nofalijanti,@FaGtng @jokowi Birokrasi yang ga perlu lebih baik dipangkas saja deh karena terkesan sangat lama mengurus perizina… https://t.co/2aOyOe4ZB7,0
1987,ThywiWienwien,@fadlizon cc @prabowo barangkali mau nitip salam pak,0
1988,GMursidi,"RT @mienz65: 🙏OPEN PERTEMANAN🙏

Mari smua ikut serta dlm pesta demokrasi Pilkada serentak

Rep:
Pilih yg jujur jgn yg money politics
#Jalin…",0
1989,letjes_nganan,"#RakyatMemanggilCakNun
#LekasPulihIndonesiaku
#PrayForIndonesia",0
1990,SirIbrahim,"@vasco_ruseimy dah ada jawaban nih, Macan Idealis ! https://t.co/cMJxa8WiWX",0
1991,EndangOpal1,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
1992,irinbolin,RT @caknundotcom: Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam (6) rakyatnya: sekarang saatnya terjadi Dialog 4…,0
1993,DimitriYusuf,"RT @tribunnews: Cak Nun: Sekarang Saatnya Dialog Empat Mata Antara Jokowi dan Rizieq Shihab
https://t.co/2ehWELwiSr via @tribunnews",0
1994,Mrasyid_A,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
1995,MNoermoehammad,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
1996,RekjanS,"RT @RD_4WR1212: Kadiv Humas Polri Irjen Raden Prabowo Argo Yuwono
Salah satu fokus adalah tentang kepemilikan senjata api yg digunakan lask…",0
1997,akhirzaman78,"RT @RachlanNashidik: Sebagai Presiden terpilih di negara demokrasi, Pak @jokowi mestinya memahami: hak warga negara mengatasi preferensi da…",0
1998,anaswongkamfung,"RT @KetumProDEM: Rakyat dibuat riuh dgn berita Korupsi dan HRS.
Rakyat dibuat sibuk menyikapi politik ""smoke screen"" yg dimainkan Rezim Son…",0
1999,Ramadhanidk,!!!,0
2000,syarifudddin,RT @hnurwahid: Nasir Djamil anggota @FPKSDPRRI sampaikn usulan langsung ke Moeldoko (KSP) agar Presiden @jokowi unt bentuk Tim Pencari Fakt…,0
2001,Santoso52599341,"RT @idtodayco: Pesan Ke Moeldoko, Nasir Djamil Minta Jokowi Bentuk Tim Pencari Fakta Kematian 6 Jemaah FPI
https://t.co/njLcbNvloh",0
2002,bambang_iraean,"RT @MCAOps: Cak Nun: ""Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam rakyatnya, sekarang saatnya terjadi dialog e…",0
2003,dllstr8,RT @KompasTV: Deddy Corbuzier Kecewa 2 Tamu Podcastnya Juliari Batubara dan Edhy Prabowo Ternyata Koruptor https://t.co/GxNCdVNMO6 https://…,0
2004,kaluajan,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2005,iknum_ario,"RT @Ngk0ngNew: Mau diakui atau tidak oleh pendukungya, fakta berbicara bahwa #FPIBibitRadikalisme itu ada &amp; berusaha menggoyang pemerintaha…",0
2006,Mamahidah3,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
2007,LJPattin1,"RT @MaryJoe38642126: 8/18 .@indonesia’s #Government #Promised To #BanDogMeatTrade ⬇️ Almost A #Year #Later It Has #Not

.@jokowi PLS #Enact…",0
2008,Baktinegeri01,"RT @DimasPermana817: Pemahaman mujahid yg bunguli.
Kalau begini macam wakil rakyat, kacaulah dunia akal sehat.

@prabowo 
@Dahnilanzar",0
2009,DSutiyanti,"RT @Aryprasetyo85: Sementara, dari sisi geografis, pengembangan pelabuhan terkendala karena sangat bergantung pada transportasi laut, keter…",0
2010,BOWO95940390,"@Dahnilanzar @prabowo @Kemhan_RI Bangun bangun, setelah berkuasa lupa",0
2011,dumelan2,"RT @AAhhsya: Pak @jokowi 
Sprti ini akhlak dan moral pendukung anda @mohmahfudmd apakah ini hasil revolusi mental Ala BPIP
#SayaPercayaFPI…",0
2012,chriztn,"@LisaSelv9 @jokowi Iya, semoga aja bisa segera terwujud. Apalagi dengan #SinergiInvestasiBahari",0
2013,LJPattin1,RT @Adriana79929839: @MaryJoe38642126 @Indonesia @jokowi Do not visit INDONESIA because you will get sick. Do not take your family and chil…,0
2014,poncokarso,"RT @RD_4WR1212: Kadiv Humas Polri Irjen Raden Prabowo Argo Yuwono
Salah satu fokus adalah tentang kepemilikan senjata api yg digunakan lask…",0
2015,MbahkuNinja,"@FaGtng @jokowi potret real dunia pelabuhan, kebutuhan atas pelabuhan, dan kesulitan investor pelabuhan.
#SinergiInvestasiBahari",0
2016,Overloa38239735,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
2017,LJPattin1,RT @SGrafious: @MaryJoe38642126 @Indonesia @jokowi PLS #Enact #Enforce #Laws #Banning  The  #Cruel #DogCatMeatTrade.  Stop allowing this vi…,0
2018,fandialagil,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
2019,AwanMib90,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
2020,parkparkchan,"@zoelfick banyak resiko yg ditanggung pengusaha untuk berinvestasi di  bidang pelabuhan, semoga pak @jokowi memperm… https://t.co/ZQKfJjg7Jk",0
2021,letjes_nganan,"#RakyatMemanggilCakNun
#LekasPulihIndonesiaku
#PrayForIndonesia",0
2022,uccupp,RT @yoeskenawas: Indonesia May Have a New Political Dynasty With Jokowi’s Family https://t.co/qTA0hyf2BS,0
2023,LJPattin1,RT @DogsofYulin: @MaryJoe38642126 @Indonesia @jokowi #StopDogMeatTrade #Indonesia https://t.co/qMLm604hBD,0
2024,akhirzaman78,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
2025,ir_dyx,"@TaliUdeng Emang jokowi ada masalah dng Rizik ?
Kok diajak dialog.",0
2026,putri_melayu02,@Erwin_sty15 @fdidik @ustadtengkuzul @sahabatkarib_mu Fokus pada isi tweet nak.. Bukan caci maki biar ketakar isi o… https://t.co/FbFiMYnprv,0
2027,PanduPandell,RT @caknundotcom: Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam (6) rakyatnya: sekarang saatnya terjadi Dialog 4…,0
2028,Purwo2004,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
2029,Ipong__9eto,"@MardaniAliSera @jokowi #SayaPercayaFPI 
#SayaPercayaFPI https://t.co/SujBo4skbb",0
2030,LJPattin1,RT @Adriana79929839: @MaryJoe38642126 @Indonesia @jokowi STOP LYING. DO NOT TRAVEL TO INDONESIA. DO NOT SUPPORT THIS TORTURE https://t.co/d…,0
2031,biaarlaah,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
2032,LJPattin1,"RT @Michell93192649: @MaryJoe38642126 @Indonesia @jokowi 한국에 오신 것을 환영합니다
Welcome to South Korea
Bem vindo a Coréia do Sul https://t.co/ZLyP…",0
2033,ProfYLH,"Tak perlu buat polling @prabowo soalnya sudah jadi fakta selama ini hanya @Menkopolhukam yang setia dukung @jokowi,… https://t.co/8feYKPjnRx",0
2034,KicauSunyi,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
2035,elang99687786,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
2036,mister_doyote,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
2037,alhuda72932888,"RT @FPD_DPR: Anggota Komisi 3 @DPR_RI @PDemokrat mengatakan, Presiden sbg kepala pemerintahan perlu membentuk TPF independen mengungkap kas…",0
2038,tonojora,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
2039,KicauSunyi,RT @Small_Stuff_: Pak @fadlizon gak mau kritik Pak @prabowo juga?,0
2040,Nandice4,RT @Devda81: Patut berbangga bahwa di Indonesia saat ini hanya dua kilang yang dapat memproduksi produk tersebut. @jokowi gas pol pembangun…,0
2041,khayate,"Cak Nun dorong dialog empat mata antara @jokowi dan Riziq Syihab

https://t.co/QEco89R8qP https://t.co/rTScZeSeBx",0
2042,LJPattin1,@MaryJoe38642126 @Indonesia @jokowi Pls This cruelty has to end I feel total disbelief that even though so many inn… https://t.co/4AU89VeGVd,0
2043,bringas3006,"Semoga dgn adanya OBL UU Cipta Kerja yg dicanangkan @jokowi , bisa memudahkan pihak Swasta untuk investasi di bidan… https://t.co/AGC1DxJswl",0
2044,kupingkalde,"@daffana Bener banget itu,, usulan pak Jokowi bener, ya kalu kagak kerjasama mau dapat duit dari mana dana sebesar… https://t.co/DU95pM1pRn",0
2045,twitmember21,@kurawa @jokowi susi untuk kkp,0
2046,Nurizal,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
2047,chris_yudo,@Indonesianews15 Lbh baik jokowi kirim ucapan selamat kepada aparat...,0
2048,bambangsoetono,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
2049,idiamin170120,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
2050,ryuryu_jins,"RT @FaGtng: Kaget aku🙄 
Hanya untuk investasi ada tahapan 23 x , Peraturan berantai.

Ya Allah..
Bagaimana mungkin bisa terwujud #SinergiIn…",0
2051,Fathur4521,RT @hnurwahid: Nasir Djamil anggota @FPKSDPRRI sampaikn usulan langsung ke Moeldoko (KSP) agar Presiden @jokowi unt bentuk Tim Pencari Fakt…,0
2052,MasfarGazali,RT @Listian97616949: Politikus Gerindra Desak Prabowo Bersikap: Lepas Jabatan Jika tak Mampu Berpihak https://t.co/Mttj57htrm,0
2053,maulanaibn_,@firdausy_Btn09 Ini mah dulu tragedi Mei 2019 liat tuh ada baliho prabowo sandi. Jangan hoax bro,0
2054,CelahPeron,RT @HayatIndriyatno: “Jokowi’s family will join the club of other existing political dynasties in the contest over power and resources. Ind…,0
2055,indoheathen,RT @WestPapua1961: Tragedi Paniai berdarah adalah pelanggaran HAM berat pertama pada rezim Jokowi. 8 Desember 2014. Sudah 6 tahun lamanya t…,0
2056,fi96362254,Terang benderangkan,0
2057,Leonida26585624,@AnakKolong_ @jokowi Mau cb main blkng sy gigit sndiri kt bpk jokowi🤭🤭🤭🤭,0
2058,Kellykusumah,"RT @FaGtng: Hey....
Lu siapa ...??? 
Ngapain Presiden RI dialog sama pemimpin #FPITeroris ..???
https://t.co/yQij6eBmOs",0
2059,HabibRisnan,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2060,eemom73,"RT @MCAOps: Cak Nun: ""Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam rakyatnya, sekarang saatnya terjadi dialog e…",0
2061,BoxZone3,"RT @RD_4WR1212: Kadiv Humas Polri Irjen Raden Prabowo Argo Yuwono
Salah satu fokus adalah tentang kepemilikan senjata api yg digunakan lask…",0
2062,azzamputra,@RachlanNashidik @jokowi Emang masih ada???,0
2063,azhgard,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
2064,C3m4r46unun9,"@FaGtng @Aryprasetyo85 @jokowi @kemenhub151 Potensi Bahari luar biasa. 
Harus dimanfaatkan sebesar2nya dgn memanfaatkan teknologi digital.",0
2065,arnold5508,RT @arnold5508: #ProyekStrategisNasional Presiden @jokowi selayaknya selaras skenario ptmbhn miskin perspektif tematis perekonomian &amp; #Gran…,0
2066,TribuanaYujo,"RT @RD_4WR1212: Kadiv Humas Polri Irjen Raden Prabowo Argo Yuwono
Salah satu fokus adalah tentang kepemilikan senjata api yg digunakan lask…",0
2067,CelahPeron,The actual “New normal”,0
2068,27_jelo,"RT @_Ahmadyu: Banyak kekhawatiran muncul mengingat kasus positif covid-19 terus melonjak derastis selama beberapa hari terakhir 
Kita harus…",0
2069,deadwood_666,Kuota tanpa sinyal tidaklah berguna wahay pemerintah! @jokowi @Kemdikbud_RI @nadiemmakarim,0
2070,azhgard,@KontraS @Djupria2 @jokowi im doubt,0
2071,27_jelo,"RT @Capunkkecil: Yoook... Buat daerah yg menyelenggarakan pilkada lebih perketat Protokol kesehatan, agar pandemi bisa di lawan. 
@jokowi
@…",0
2072,Hadiwidjaja10,@tutiekso @TeddyGusnaidi @AyahEnya @jokowi @Dr_Moeldoko @prabowo @mohmahfudmd Cak nun menganggap sang deportan seba… https://t.co/IbYwyOUM20,0
2073,Ryons_BIMC,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
2074,27_jelo,RT @Capunkkecil: Banyak warga yang menginginkan pilkada tetap dilaksanakan pada 9 Desember 2020 dengan menerapkan protokol kesehatan secara…,0
2075,IyuesMas,"@Gerindra Salam buat pak Prabowo 🙏🙏🙏.tolong sampaikan KPD beliau jaga image nya SBG patriot ,jgn terseret ormas pre… https://t.co/ehFI5CAaWe",0
2076,tyhon9,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
2077,Konfrontasi_co,"Ada Dukungan Konglomerat di Balik Bisnis Anak Jokowi, RR: Ternyata oh Ternyata.. https://t.co/1LSD1r93Il",0
2078,Konfrontasi_co,Bisa-bisa Jokowi Tak Punya Menteri Lagi https://t.co/Io9W9fwIyN,0
2079,arnold5508,RT @arnold5508: Penyusutan perekonomian tantangan nyata ketersediaan vaksin yg dilanjutkan vaksinasi masif tidak akan langsung hentikan tes…,0
2080,Dirgant42128040,@KemnakerRI @idafauziyah @jokowi @Kiyai_MarufAmin @setkabgoid @Kemlu_RI Sdh verifikasi ulang via hrd.tpi gk ada dpt bsu.gmna nih,0
2081,HeriMaspur,RT @detikcom: Muhammadiyah mendesak Presiden Jokowi untuk membentuk tim independen untuk mengusut kasus penembakan yang menewaskan 6 anggot…,0
2082,kualgati,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2083,budiand79008974,@FaGtng @jokowi kebutuhan Indonesia sebagai negara maritim terhadap pelabuhan sangat mendesak demi pertumbuhan elon… https://t.co/Zq7F4K5RnP,0
2084,ApriliaLin,"RT @HunterJagar: Lebih baik Rizieq di undang mas Tukul di acara BUKAN EMPAT MATA 

Kan sama2 pelawak
https://t.co/NdetseH8Ki",0
2085,tonromd20,"RT @BudiGun96970393: Abah kira tak penting dilakukan dialog 4 mata.

Menurut kalian penting gak sih? https://t.co/bwQeVVQkoe",0
2086,esabangaby,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
2087,Nandice4,"RT @RiLovebird: https://t.co/M338JvLS3c
Dengan begitu, kata Teten, petani dan koperasi akan saling  memberika keuntungan. Selain itu, kerja…",0
2088,9l4NDD4L80,"RT @gelooraco: Nasir Djamil: OTT Dua Menteri Adalah Kado Akhir Tahun Yang Menyakitkan Untuk Jokowi
https://t.co/5gqTofqdiF",0
2089,Gie_ALEANOAM,"masa presiden ngedeal dengan ketua ormas rusuh, banyak kasus pula... yg bener aje cak?",0
2090,HansRobiana,"RT @tppkemendes: DESA INKLUSIF : DESA UNTUK SEMUA WARGA
Gus Menteri ini kreatif, Kami punya relawan-relawan yg bisa membantu utk mendamping…",0
2091,redywanjames,"RT @VaniaCiprut: Warga siap ikuti pilkada 2020, yang terpenting itu selalu patuhi protokol kesehatan saat melaksanakan pemilihan

#KeTPSPat…",0
2092,tribunnewswiki,"Juliari Batubara Ditetapkan Sebagai Tersangka, Jokowi: Tidak Akan Melindungi yang Terlibat Korupsi https://t.co/IFL8c3Ka2A",0
2093,Vaneeya_C,"RT @C3m4r46unun9: Dan itu pula Presiden tdk pandang bulu soal koruptor. Walaupun menimpa 2 org mentrinya. Ttp hukum dijalankan. 

@Kemensos…",0
2094,DodiJuliananta,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
2095,ayamgoreng28,@Ayang_Utriza @prabowo Lagi ngurusin ketahanan pangan,0
2096,Raymond76111085,Polisi ...gk mgkn,0
2097,smkar,@RachlanNashidik @jokowi BUKAN URUSAN SAYA,0
